path,disposition,note
sw_item/iit_coin_003.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_004.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_005.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_006.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_007.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_008.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_009.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_010.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_011.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_012.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_013.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_014.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_015.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_016.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_017.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_018.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_019.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_020.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_021.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_022.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_023.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_024.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_025.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_026.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_027.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_028.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_029.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_030.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_031.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_032.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_033.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_034.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_035.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_036.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_037.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_item/iit_coin_038.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
